#OUT: 6 6 A /mnt/c/Users/msamant/Documents/GitHub/Va_simulations/5_History_sim/b_Interim_files/SLiM_outputs/SCE-BIO-C06645_2024-07-23_17:04:40.535295_sim1_cage3_output_experiment_6.txt
Version: 3
Populations:
p0 1000 H
Mutations:
1 0 m2 20903 -2.98242339e-05 0.5 p-1 -8657530 914
69 1 m2 23710 -6.72575043e-05 0.5 p-1 -272260 122
2 5 m2 33797 2.51826054e-06 0.5 p-1 -2941543 936
90 6 m2 34706 -0.0182954893 0.5 p-1 -4463650 186
203 7 m2 37237 0.019781597 0.5 p-1 -22734 6
244 8 m2 38052 -0.0238672756 0.5 p-1 -13150 1
3 9 m2 38168 0.00362997479 0.5 p-1 -251691 58
4 11 m2 42957 -0.00234812987 0.5 p-1 -157565 74
153 12 m2 43179 0.00165125437 0.5 p-1 -80143 72
168 13 m2 44529 -0.00704538403 0.5 p-1 -895799 34
175 14 m2 56492 9.20694729e-05 0.5 p-1 -10734 13
126 15 m2 56496 0.00675268658 0.5 p-1 -16327 12
91 17 m2 65160 0.000176488975 0.5 p-1 -245258 259
70 18 m2 66369 0.00182507955 0.5 p-1 -355967 165
71 19 m2 66794 -0.0201007817 0.5 p-1 -117106 138
6 20 m2 68771 -0.0045410092 0.5 p-1 -3209151 1849
218 21 m2 71360 -0.0352988988 0.5 p-1 -4908 2
77 23 m2 73902 -6.64272156e-05 0.5 p-1 -4892576 546
169 25 m2 75929 -0.0350259915 0.5 p-1 -2275735 37
115 26 m2 82841 3.62320025e-05 0.5 p-1 -274608 47
177 28 m2 88147 -7.05642888e-05 0.5 p-1 -33154 14
8 32 m2 96067 -0.0163309313 0.5 p-1 -2245821 522
166 33 m2 97035 -0.000508973899 0.5 p-1 -4252097 9
149 35 m2 102897 -0.000173323278 0.5 p-1 -144930 85
9 36 m2 104434 -0.072207883 0.5 p-1 -1517240 297
102 38 m2 118396 0.0460246317 0.5 p-1 -95311 143
78 39 m2 142243 0.00114581874 0.5 p-1 -278573 230
147 40 m2 154473 -0.00137965754 0.5 p-1 -192789 38
10 41 m2 161076 -0.00022661878 0.5 p-1 -2594584 137
144 42 m2 162081 0.000619112398 0.5 p-1 -75512 24
204 43 m2 166105 0.0305114295 0.5 p-1 -26447 2
198 44 m2 173976 0.00024158087 0.5 p-1 -5229 5
202 45 m2 175230 -0.0300288144 0.5 p-1 -9113 7
194 46 m2 175407 -0.0286566783 0.5 p-1 -190185 18
45 47 m2 179441 -2.80389312e-09 0.5 p-1 -773323 181
86 48 m2 179673 0.00755369524 0.5 p-1 -1848616 520
111 50 m2 190780 -0.00278507033 0.5 p-1 -431711 75
182 51 m2 192234 -4.86847682e-07 0.5 p-1 -76175 10
87 52 m2 195335 -2.7470016e-05 0.5 p-1 -846179 571
162 53 m2 195667 0.0152553665 0.5 p-1 -189421 67
