#OUT: 3 3 A /mnt/c/Users/msamant/Documents/GitHub/Va_simulations/5_History_sim/b_Interim_files/SLiM_outputs/SCE-BIO-C06645_2024-07-30_17:37:42.53745_sim1_cage3_output_experiment_3.txt
Version: 3
Populations:
p0 1000 H
Mutations:
153 1 m2 2803 -0.00901732687 0.5 p-1 -172 3
25 2 m2 3445 -0.000565763388 0.5 p-1 -3541276 375
206 6 m2 8623 -0.000708532054 0.5 p-1 -3127 7
0 7 m2 9963 -0.00401447341 0.5 p-1 -230297 78
134 8 m2 12715 -3.68888142e-09 0.5 p-1 -82100 6
62 9 m2 14337 -0.0320836231 0.5 p-1 -465414 278
107 10 m2 19408 -4.85973942e-06 0.5 p-1 -51949 30
198 12 m2 27624 -0.0155387381 0.5 p-1 -8554 9
220 13 m2 35879 -0.0067117936 0.5 p-1 -1567 2
169 14 m2 42593 -0.000425548642 0.5 p-1 -267769 18
196 15 m2 43491 -0.00788679626 0.5 p-1 -38478 2
163 17 m2 46182 -0.00899814256 0.5 p-1 -35396 37
151 18 m2 54878 -3.69118038e-06 0.5 p-1 -9072 10
125 19 m2 56819 -0.00157140172 0.5 p-1 -4216754 97
95 21 m2 65185 -0.0549727716 0.5 p-1 -258530 8
77 22 m2 68681 -1.02507684e-05 0.5 p-1 -1269475 316
37 23 m2 69254 -0.0379089043 0.5 p-1 -548190 222
145 24 m2 70653 -0.0521313027 0.5 p-1 -929175 18
250 25 m2 71290 -0.0209146775 0.5 p-1 -21848 6
1 26 m2 71355 -0.00109123695 0.5 p-1 -747249 964
112 27 m2 75939 -0.00209992146 0.5 p-1 -618658 235
91 28 m2 78529 -0.00267524575 0.5 p-1 -6139 5
192 29 m2 84025 -0.0027635009 0.5 p-1 -41271 5
65 30 m2 89933 -0.00311757694 0.5 p-1 -1537822 424
190 31 m2 91966 -0.0404085666 0.5 p-1 -13132 13
78 32 m2 92412 -0.0784976408 0.5 p-1 -418021 78
137 33 m2 92674 -0.00276973261 0.5 p-1 -80385 46
93 34 m2 96031 -0.00109828531 0.5 p-1 -235956 59
263 35 m2 96281 -0.0258248765 0.5 p-1 -2312 1
143 37 m2 99892 -0.00775634823 0.5 p-1 -71049 14
195 38 m2 101833 -0.000113609014 0.5 p-1 -18805 2
79 39 m2 102153 -0.000169163381 0.5 p-1 -141405 42
47 40 m2 105808 -0.0116045158 0.5 p-1 -197122 184
141 41 m2 106941 -0.0341177918 0.5 p-1 -837093 123
55 43 m2 112403 -0.0952458754 0.5 p-1 -1729951 226
85 44 m2 113860 -0.0267475266 0.5 p-1 -903619 194
26 45 m2 115308 -0.000473922846 0.5 p-1 -7408330 876
201 46 m2 118706 -9.097554e-08 0.5 p-1 -16568 6
88 47 m2 119226 -0.000367334287 0.5 p-1 -221476 18
171 50 m2 124198 -0.0246090293 0.5 p-1 -281924 5
146 51 m2 124762 -0.00902936235 0.5 p-1 -164832 5
262 52 m2 124912 -0.017361803 0.5 p-1 -3762 1
217 53 m2 126754 -0.00238942634 0.5 p-1 -36083 21
154 54 m2 128523 -1.97411973e-05 0.5 p-1 -110040 10
75 55 m2 130121 -0.000120132681 0.5 p-1 -2642754 503
158 56 m2 130194 -0.00768156536 0.5 p-1 -98743 17
2 57 m2 133296 -0.000890820636 0.5 p-1 -7513765 1540
73 58 m2 138931 -0.00225422229 0.5 p-1 -738241 108
27 59 m2 145974 -0.00307149254 0.5 p-1 -3185143 711
121 60 m2 147677 -0.00149191497 0.5 p-1 -528047 53
108 61 m2 150799 -0.0194821153 0.5 p-1 -134480 9
228 62 m2 153327 -0.000215522785 0.5 p-1 -8992 10
66 63 m2 156926 -2.54505426e-06 0.5 p-1 -122626 12
48 64 m2 162691 -0.0388770364 0.5 p-1 -3995261 641
38 65 m2 170644 -0.0544919111 0.5 p-1 -236546 78
3 66 m2 177896 -0.00833054166 0.5 p-1 -1976309 1740
258 67 m2 177940 -0.138649508 0.5 p-1 -7051 2
247 68 m2 183217 -0.00238684914 0.5 p-1 -3864 1
160 69 m2 187487 -0.00956239831 0.5 p-1 -131993 17
70 70 m2 191865 -0.00120302499 0.5 p-1 -9163079 282
248 71 m2 196051 -0.0626927316 0.5 p-1 -6844 1
109 72 m2 196389 -0.00448811986 0.5 p-1 -418195 33
268 73 m2 197763 -6.77501433e-08 0.5 p-1 -1244 1
28 74 m2 201244 -0.0100287292 0.5 p-1 -1202872 1167
4 75 m2 212320 -1.75526202e-05 0.5 p-1 -3596052 1889
106 77 m2 220506 -0.0122632626 0.5 p-1 -12154 24
5 78 m2 222157 -0.0108959079 0.5 p-1 -1509324 598
89 80 m2 222625 -4.48137653e-05 0.5 p-1 -203501 51
251 81 m2 224653 -0.000809969322 0.5 p-1 -21196 2
149 83 m2 237089 -0.000358895515 0.5 p-1 -26630 18
56 84 m2 238000 -0.0219049994 0.5 p-1 -2358536 187
189 85 m2 239401 -2.43812542e-06 0.5 p-1 -6316 6
6 87 m2 243147 -0.000104551858 0.5 p-1 -4076070 1627
57 88 m2 248319 -0.00647540065 0.5 p-1 -7314823 1070
130 89 m2 252049 -0.0025917294 0.5 p-1 -853924 15
67 90 m2 254237 -0.0010684575 0.5 p-1 -3185520 301
157 92 m2 265274 -1.51694985e-05 0.5 p-1 -123093 36
49 93 m2 269457 -0.000433137378 0.5 p-1 -2554167 418
98 94 m2 270241 -0.000814992003 0.5 p-1 -269020 58
80 95 m2 281485 -0.0503816307 0.5 p-1 -562726 219
202 96 m2 288930 -0.077508904 0.5 p-1 -1053 3
156 97 m2 289713 -1.71711925e-08 0.5 p-1 -14769 26
50 98 m2 290795 -0.00921211112 0.5 p-1 -96574 26
131 99 m2 291936 -0.0242679175 0.5 p-1 -143748 45
243 100 m2 316573 -0.000651335693 0.5 p-1 -425342 3
29 101 m2 318262 -3.74249953e-06 0.5 p-1 -619370 703
30 102 m2 319168 -2.67712494e-06 0.5 p-1 -3119729 1070
