#OUT: 5 5 A /mnt/c/Users/msamant/Documents/GitHub/Va_simulations/5_History_sim/b_Interim_files/SLiM_outputs/Vw_sim_SCE-BIO-C06645_2024-08-28_17_15_15.608852_sim1_cage2_output_experiment_5.txt
Version: 3
Populations:
p0 1000 H
Mutations:
72 0 m2 1005 -0.00355065218 0.5 p-1 -9726510 1231
105 1 m2 1208 -0.000402986334 0.5 p-1 -19427 44
0 2 m2 4284 -0.019063931 0.5 p-1 -5103816 1524
238 3 m2 5770 -0.0326061696 0.5 p-1 -76322 19
88 4 m2 7836 -0.0774491727 0.5 p-1 -448585 54
219 5 m2 22343 -0.00023680985 0.5 p-1 -504993 17
182 6 m2 23210 -0.00417864183 0.5 p-1 -43447 25
159 7 m2 23548 -0.00696781604 0.5 p-1 -1077369 146
241 8 m2 28826 -0.00405886583 0.5 p-1 -105673 8
39 9 m2 30943 -0.000345244538 0.5 p-1 -363670 291
195 10 m2 32112 -0.0122971609 0.5 p-1 -19573 16
94 11 m2 43594 -0.000633470598 0.5 p-1 -318438 56
40 12 m2 56201 -0.0150528634 0.5 p-1 -575148 189
224 13 m2 56394 -0.000574704492 0.5 p-1 -12081 8
239 14 m2 57661 -0.00125874416 0.5 p-1 -40071 12
80 15 m2 57807 -0.0062117856 0.5 p-1 -3090064 219
95 16 m2 63843 -0.000473955704 0.5 p-1 -1203223 116
107 17 m2 63981 -0.000374381372 0.5 p-1 -1201231 55
60 19 m2 70895 -0.0032336209 0.5 p-1 -396804 131
41 20 m2 72674 -0.000203220799 0.5 p-1 -1866976 888
173 21 m2 83324 -0.00567904906 0.5 p-1 -66408 31
61 22 m2 85645 -2.19274887e-09 0.5 p-1 -4935 12
166 23 m2 88783 -0.00169757823 0.5 p-1 -69397 9
147 25 m2 89158 -5.48370878e-08 0.5 p-1 -3362577 291
196 26 m2 91512 -0.000159506541 0.5 p-1 -17506 5
243 27 m2 92131 -0.00364621938 0.5 p-1 -20794 8
184 28 m2 93290 -5.404695e-07 0.5 p-1 -119735 48
1 29 m2 93438 -0.0064390325 0.5 p-1 -2694811 1841
185 30 m2 95889 -0.000265441369 0.5 p-1 -80844 33
150 32 m2 107771 -5.5300452e-06 0.5 p-1 -393481 15
73 33 m2 107850 -0.0218838267 0.5 p-1 -4002433 462
74 34 m2 110180 -0.00221273163 0.5 p-1 -1573347 744
222 36 m2 122087 -0.00049769599 0.5 p-1 -52528 26
83 37 m2 123100 -4.94167921e-07 0.5 p-1 -6391086 275
231 39 m2 129932 -0.0321899541 0.5 p-1 -3147 4
186 40 m2 131498 -0.00446431618 0.5 p-1 -81919 7
2 41 m2 132891 -0.107889451 0.5 p-1 -861910 176
208 42 m2 132924 -0.000441992161 0.5 p-1 -329505 37
180 43 m2 135841 -8.81019673e-07 0.5 p-1 -62658 14
3 44 m2 137344 -0.0101153413 0.5 p-1 -5985912 936
4 45 m2 137642 -0.0084975604 0.5 p-1 -2796983 1265
286 46 m2 139374 -0.000106159212 0.5 p-1 -14247 1
172 47 m2 140126 -0.00261469465 0.5 p-1 -123850 3
63 49 m2 144716 -0.000182655305 0.5 p-1 -1418652 115
120 50 m2 147965 -0.00295281434 0.5 p-1 -38467 24
42 52 m2 152386 -0.00244408753 0.5 p-1 -5945129 410
5 53 m2 155420 -0.000354281568 0.5 p-1 -3906889 1567
192 54 m2 166309 -0.0104538407 0.5 p-1 -41634 18
203 55 m2 168861 -0.00594259705 0.5 p-1 -7030 11
167 56 m2 174847 -0.000875706202 0.5 p-1 -363899 147
96 57 m2 181913 -0.00273106853 0.5 p-1 -203093 110
89 58 m2 188401 -0.00729142921 0.5 p-1 -3228026 152
193 60 m2 193477 -0.00537852105 0.5 p-1 -38115 31
7 61 m2 194121 -0.00578255206 0.5 p-1 -1344085 804
8 62 m2 194585 -0.014479517 0.5 p-1 -5710135 1936
9 64 m2 197178 -0.0153675694 0.5 p-1 -2963277 333
215 65 m2 197865 -0.000187993661 0.5 p-1 -10604 9
102 66 m2 200142 -0.000327355956 0.5 p-1 -243987 189
156 67 m2 206283 -0.00424514478 0.5 p-1 -117441 13
135 70 m2 213197 -0.024815755 0.5 p-1 -38080 14
183 71 m2 213574 -0.0367740653 0.5 p-1 -3932862 71
200 72 m2 218377 -0.0010415829 0.5 p-1 -14763 30
11 73 m2 224168 -0.0283672847 0.5 p-1 -4209613 1984
209 74 m2 232281 -0.000474500033 0.5 p-1 -198459 20
12 75 m2 235390 -0.00739196828 0.5 p-1 -3815805 990
151 76 m2 256979 -0.00770303654 0.5 p-1 -141137 23
162 77 m2 262275 -0.132105947 0.5 p-1 -597937 44
43 80 m2 288571 -0.0361620635 0.5 p-1 -1491352 245
97 81 m2 289087 -7.08455943e-08 0.5 p-1 -28413 13
130 82 m2 295471 -0.00100195361 0.5 p-1 -116693 66
242 83 m2 298981 -0.000347268156 0.5 p-1 -69930 6
90 84 m2 300041 -0.0126197655 0.5 p-1 -1281958 679
108 85 m2 301433 -4.04305829e-05 0.5 p-1 -166239 47
261 86 m2 301450 -0.000162414624 0.5 p-1 -6927 9
118 87 m2 308826 -0.000114243434 0.5 p-1 -601891 270
44 90 m2 324007 -0.000697992567 0.5 p-1 -198475 83
109 92 m2 329101 -0.0137148965 0.5 p-1 -174081 138
165 93 m2 330489 -0.0124878036 0.5 p-1 -58722 99
210 94 m2 330916 -0.0214421712 0.5 p-1 -99904 12
247 95 m2 334560 -0.000650202448 0.5 p-1 -98334 3
14 96 m2 339746 -0.00166472758 0.5 p-1 -455657 431
158 97 m2 349306 -0.000906259287 0.5 p-1 -1606522 29
201 98 m2 364496 -0.0078641437 0.5 p-1 -109865 8
271 99 m2 367355 -0.00818668585 0.5 p-1 -28444 2
232 100 m2 368944 -2.02297779e-05 0.5 p-1 -16325 26
84 101 m2 375845 -3.53713185e-05 0.5 p-1 -7337281 455
226 102 m2 375964 -2.06742129e-06 0.5 p-1 -12315 8
152 104 m2 378146 -0.0237694569 0.5 p-1 -43254 18
45 105 m2 379650 -0.00406868337 0.5 p-1 -603641 572
160 108 m2 393089 -5.67732229e-07 0.5 p-1 -65085 16
15 109 m2 395669 -0.00137480802 0.5 p-1 -5206993 1741
46 110 m2 396848 -0.0191103593 0.5 p-1 -560943 559
16 111 m2 398356 -0.00670652837 0.5 p-1 -815243 597
91 112 m2 400312 -0.00222297618 0.5 p-1 -105392 267
179 113 m2 400503 -2.32506172e-05 0.5 p-1 -36628 22
140 115 m2 405945 -0.00507505005 0.5 p-1 -1114921 242
211 117 m2 417048 -0.0172893666 0.5 p-1 -30967 19
103 118 m2 418189 -1.0655287e-05 0.5 p-1 -797159 158
115 119 m2 436852 -0.00241136597 0.5 p-1 -76563 27
191 122 m2 444546 -0.00535291294 0.5 p-1 -284356 77
157 125 m2 453912 -0.000873698969 0.5 p-1 -150964 50
65 126 m2 468631 -0.00572155975 0.5 p-1 -3022862 480
248 127 m2 478699 -6.3507774e-05 0.5 p-1 -43942 3
85 128 m2 483406 -0.000962239108 0.5 p-1 -747794 415
223 129 m2 486596 -0.0601478666 0.5 p-1 -33165 15
133 130 m2 487998 -0.00424693944 0.5 p-1 -420699 35
145 131 m2 493207 -0.00603235513 0.5 p-1 -168623 126
136 132 m2 495138 -0.000917737198 0.5 p-1 -72391 26
141 133 m2 495472 -0.0133078815 0.5 p-1 -316821 228
189 136 m2 518031 -1.07469612e-06 0.5 p-1 -13407 7
20 137 m2 525045 -0.00174092536 0.5 p-1 -765680 113
188 138 m2 525888 -0.000644402928 0.5 p-1 -649072 42
148 139 m2 533078 -3.60262425e-06 0.5 p-1 -364660 23
205 140 m2 536944 -2.10850679e-08 0.5 p-1 -2215 7
117 141 m2 542052 -0.0024960998 0.5 p-1 -3553348 44
21 142 m2 545826 -0.00264436984 0.5 p-1 -687372 624
174 143 m2 549298 -0.00432776893 0.5 p-1 -232401 3
110 144 m2 551538 -0.0360141695 0.5 p-1 -1836596 79
121 145 m2 563349 -0.00243752822 0.5 p-1 -210447 123
171 146 m2 570523 -0.00426504621 0.5 p-1 -610796 49
66 149 m2 586780 -0.00046709631 0.5 p-1 -2142731 806
259 151 m2 588758 -0.000127840482 0.5 p-1 -3198 10
