#OUT: 6 6 A /mnt/c/Users/msamant/Documents/GitHub/Va_simulations/5_History_sim/b_Interim_files/SLiM_outputs/Vw_sim_SCE-BIO-C06645_2024-08-28_17_15_15.608852_sim1_cage1_output_experiment_6.txt
Version: 3
Populations:
p0 1000 H
Mutations:
31 0 m2 1005 -0.00355065218 0.5 p-1 -9726510 1159
221 1 m2 1208 -0.000402986334 0.5 p-1 -19427 26
67 2 m2 4284 -0.019063931 0.5 p-1 -5103816 1517
243 3 m2 5770 -0.0326061696 0.5 p-1 -76322 4
208 4 m2 7836 -0.0774491727 0.5 p-1 -448585 40
209 5 m2 22343 -0.00023680985 0.5 p-1 -504993 20
149 6 m2 23210 -0.00417864183 0.5 p-1 -43447 8
153 7 m2 23548 -0.00696781604 0.5 p-1 -1077369 172
112 8 m2 28826 -0.00405886583 0.5 p-1 -105673 31
145 9 m2 30943 -0.000345244538 0.5 p-1 -363670 294
206 10 m2 32112 -0.0122971609 0.5 p-1 -19573 12
167 11 m2 43594 -0.000633470598 0.5 p-1 -318438 66
155 12 m2 56201 -0.0150528634 0.5 p-1 -575148 149
156 13 m2 56394 -0.000574704492 0.5 p-1 -12081 9
240 14 m2 57661 -0.00125874416 0.5 p-1 -40071 13
150 15 m2 57807 -0.0062117856 0.5 p-1 -3090064 131
81 16 m2 63843 -0.000473955704 0.5 p-1 -1203223 150
133 17 m2 63981 -0.000374381372 0.5 p-1 -1201231 49
193 18 m2 64587 -0.0146814426 0.5 p-1 -14079 6
182 19 m2 70895 -0.0032336209 0.5 p-1 -396804 111
33 20 m2 72674 -0.000203220799 0.5 p-1 -1866976 833
168 21 m2 83324 -0.00567904906 0.5 p-1 -66408 11
226 22 m2 85645 -2.19274887e-09 0.5 p-1 -4935 26
214 23 m2 88783 -0.00169757823 0.5 p-1 -69397 12
126 25 m2 89158 -5.48370878e-08 0.5 p-1 -3362577 264
260 27 m2 92131 -0.00364621938 0.5 p-1 -20794 1
130 28 m2 93290 -5.404695e-07 0.5 p-1 -119735 27
1 29 m2 93438 -0.0064390325 0.5 p-1 -2694811 1903
131 30 m2 95889 -0.000265441369 0.5 p-1 -80844 40
255 31 m2 98386 -0.00495538767 0.5 p-1 -713 1
137 32 m2 107771 -5.5300452e-06 0.5 p-1 -393481 37
53 33 m2 107850 -0.0218838267 0.5 p-1 -4002433 392
73 34 m2 110180 -0.00221273163 0.5 p-1 -1573347 863
256 35 m2 110744 -0.0871893913 0.5 p-1 -2552 2
74 36 m2 122087 -0.00049769599 0.5 p-1 -52528 57
127 37 m2 123100 -4.94167921e-07 0.5 p-1 -6391086 201
279 38 m2 128999 -0.000333546894 0.5 p-1 -16391 2
223 39 m2 129932 -0.0321899541 0.5 p-1 -3147 4
197 40 m2 131498 -0.00446431618 0.5 p-1 -81919 12
54 41 m2 132891 -0.107889451 0.5 p-1 -861910 141
196 42 m2 132924 -0.000441992161 0.5 p-1 -329505 22
241 43 m2 135841 -8.81019673e-07 0.5 p-1 -62658 10
2 44 m2 137344 -0.0101153413 0.5 p-1 -5985912 825
55 45 m2 137642 -0.0084975604 0.5 p-1 -2796983 1288
176 46 m2 139374 -0.000106159212 0.5 p-1 -14247 14
88 49 m2 144716 -0.000182655305 0.5 p-1 -1418652 128
270 50 m2 147965 -0.00295281434 0.5 p-1 -38467 2
89 52 m2 152386 -0.00244408753 0.5 p-1 -5945129 477
3 53 m2 155420 -0.000354281568 0.5 p-1 -3906889 1602
218 54 m2 166309 -0.0104538407 0.5 p-1 -41634 3
259 55 m2 168861 -0.00594259705 0.5 p-1 -7030 3
151 56 m2 174847 -0.000875706202 0.5 p-1 -363899 119
138 57 m2 181913 -0.00273106853 0.5 p-1 -203093 96
116 58 m2 188401 -0.00729142921 0.5 p-1 -3228026 183
104 60 m2 193477 -0.00537852105 0.5 p-1 -38115 55
35 61 m2 194121 -0.00578255206 0.5 p-1 -1344085 908
5 62 m2 194585 -0.014479517 0.5 p-1 -5710135 1976
56 64 m2 197178 -0.0153675694 0.5 p-1 -2963277 276
175 65 m2 197865 -0.000187993661 0.5 p-1 -10604 4
6 66 m2 200142 -0.000327355956 0.5 p-1 -243987 188
185 67 m2 206283 -0.00424514478 0.5 p-1 -117441 12
96 70 m2 213197 -0.024815755 0.5 p-1 -38080 27
134 71 m2 213574 -0.0367740653 0.5 p-1 -3932862 86
247 72 m2 218377 -0.0010415829 0.5 p-1 -14763 9
8 73 m2 224168 -0.0283672847 0.5 p-1 -4209613 1983
170 74 m2 232281 -0.000474500033 0.5 p-1 -198459 18
36 75 m2 235390 -0.00739196828 0.5 p-1 -3815805 1091
200 76 m2 256979 -0.00770303654 0.5 p-1 -141137 13
82 77 m2 262275 -0.132105947 0.5 p-1 -597937 55
111 80 m2 288571 -0.0361620635 0.5 p-1 -1491352 154
232 81 m2 289087 -7.08455943e-08 0.5 p-1 -28413 5
160 82 m2 295471 -0.00100195361 0.5 p-1 -116693 46
