#OUT: 5 5 A /mnt/c/Users/msamant/Documents/GitHub/Va_simulations/5_History_sim/b_Interim_files/SLiM_outputs/Vw_sim_SCE-BIO-C06645_2024-08-28_17_15_15.608852_sim1_cage1_output_experiment_5.txt
Version: 3
Populations:
p0 1000 H
Mutations:
49 0 m2 1005 -0.00355065218 0.5 p-1 -9726510 1131
128 1 m2 1208 -0.000402986334 0.5 p-1 -19427 29
0 2 m2 4284 -0.019063931 0.5 p-1 -5103816 1535
280 3 m2 5770 -0.0326061696 0.5 p-1 -76322 2
120 4 m2 7836 -0.0774491727 0.5 p-1 -448585 47
208 5 m2 22343 -0.00023680985 0.5 p-1 -504993 23
206 6 m2 23210 -0.00417864183 0.5 p-1 -43447 4
154 7 m2 23548 -0.00696781604 0.5 p-1 -1077369 142
1 8 m2 28826 -0.00405886583 0.5 p-1 -105673 36
132 9 m2 30943 -0.000345244538 0.5 p-1 -363670 300
179 10 m2 32112 -0.0122971609 0.5 p-1 -19573 17
121 11 m2 43594 -0.000633470598 0.5 p-1 -318438 83
133 12 m2 56201 -0.0150528634 0.5 p-1 -575148 188
243 13 m2 56394 -0.000574704492 0.5 p-1 -12081 9
183 14 m2 57661 -0.00125874416 0.5 p-1 -40071 16
113 15 m2 57807 -0.0062117856 0.5 p-1 -3090064 140
2 16 m2 63843 -0.000473955704 0.5 p-1 -1203223 156
180 17 m2 63981 -0.000374381372 0.5 p-1 -1201231 50
215 18 m2 64587 -0.0146814426 0.5 p-1 -14079 9
122 19 m2 70895 -0.0032336209 0.5 p-1 -396804 114
3 20 m2 72674 -0.000203220799 0.5 p-1 -1866976 880
204 21 m2 83324 -0.00567904906 0.5 p-1 -66408 8
162 22 m2 85645 -2.19274887e-09 0.5 p-1 -4935 16
150 23 m2 88783 -0.00169757823 0.5 p-1 -69397 10
97 25 m2 89158 -5.48370878e-08 0.5 p-1 -3362577 241
292 27 m2 92131 -0.00364621938 0.5 p-1 -20794 1
140 28 m2 93290 -5.404695e-07 0.5 p-1 -119735 31
4 29 m2 93438 -0.0064390325 0.5 p-1 -2694811 1911
141 30 m2 95889 -0.000265441369 0.5 p-1 -80844 45
239 31 m2 98386 -0.00495538767 0.5 p-1 -713 3
229 32 m2 107771 -5.5300452e-06 0.5 p-1 -393481 15
51 33 m2 107850 -0.0218838267 0.5 p-1 -4002433 399
5 34 m2 110180 -0.00221273163 0.5 p-1 -1573347 887
190 35 m2 110744 -0.0871893913 0.5 p-1 -2552 3
144 36 m2 122087 -0.00049769599 0.5 p-1 -52528 32
83 37 m2 123100 -4.94167921e-07 0.5 p-1 -6391086 201
256 38 m2 128999 -0.000333546894 0.5 p-1 -16391 4
230 39 m2 129932 -0.0321899541 0.5 p-1 -3147 5
175 40 m2 131498 -0.00446431618 0.5 p-1 -81919 10
107 41 m2 132891 -0.107889451 0.5 p-1 -861910 185
135 42 m2 132924 -0.000441992161 0.5 p-1 -329505 34
178 43 m2 135841 -8.81019673e-07 0.5 p-1 -62658 12
52 44 m2 137344 -0.0101153413 0.5 p-1 -5985912 901
6 45 m2 137642 -0.0084975604 0.5 p-1 -2796983 1237
258 46 m2 139374 -0.000106159212 0.5 p-1 -14247 11
7 49 m2 144716 -0.000182655305 0.5 p-1 -1418652 140
124 50 m2 147965 -0.00295281434 0.5 p-1 -38467 7
244 51 m2 149642 -0.0158452876 0.5 p-1 -7516 1
8 52 m2 152386 -0.00244408753 0.5 p-1 -5945129 503
53 53 m2 155420 -0.000354281568 0.5 p-1 -3906889 1597
246 54 m2 166309 -0.0104538407 0.5 p-1 -41634 3
171 55 m2 168861 -0.00594259705 0.5 p-1 -7030 3
70 56 m2 174847 -0.000875706202 0.5 p-1 -363899 99
157 57 m2 181913 -0.00273106853 0.5 p-1 -203093 101
88 58 m2 188401 -0.00729142921 0.5 p-1 -3228026 190
193 60 m2 193477 -0.00537852105 0.5 p-1 -38115 40
10 61 m2 194121 -0.00578255206 0.5 p-1 -1344085 873
11 62 m2 194585 -0.014479517 0.5 p-1 -5710135 1966
54 64 m2 197178 -0.0153675694 0.5 p-1 -2963277 286
241 65 m2 197865 -0.000187993661 0.5 p-1 -10604 3
129 66 m2 200142 -0.000327355956 0.5 p-1 -243987 188
125 67 m2 206283 -0.00424514478 0.5 p-1 -117441 23
173 70 m2 213197 -0.024815755 0.5 p-1 -38080 19
123 71 m2 213574 -0.0367740653 0.5 p-1 -3932862 85
218 72 m2 218377 -0.0010415829 0.5 p-1 -14763 17
13 73 m2 224168 -0.0283672847 0.5 p-1 -4209613 1986
181 74 m2 232281 -0.000474500033 0.5 p-1 -198459 14
33 75 m2 235390 -0.00739196828 0.5 p-1 -3815805 1122
228 76 m2 256979 -0.00770303654 0.5 p-1 -141137 10
14 77 m2 262275 -0.132105947 0.5 p-1 -597937 49
115 80 m2 288571 -0.0361620635 0.5 p-1 -1491352 188
210 81 m2 289087 -7.08455943e-08 0.5 p-1 -28413 6
142 82 m2 295471 -0.00100195361 0.5 p-1 -116693 59
167 83 m2 298981 -0.000347268156 0.5 p-1 -69930 15
34 84 m2 300041 -0.0126197655 0.5 p-1 -1281958 847
84 85 m2 301433 -4.04305829e-05 0.5 p-1 -166239 71
253 86 m2 301450 -0.000162414624 0.5 p-1 -6927 2
85 87 m2 308826 -0.000114243434 0.5 p-1 -601891 168
110 90 m2 324007 -0.000697992567 0.5 p-1 -198475 58
158 92 m2 329101 -0.0137148965 0.5 p-1 -174081 107
153 93 m2 330489 -0.0124878036 0.5 p-1 -58722 149
226 94 m2 330916 -0.0214421712 0.5 p-1 -99904 3
261 95 m2 334560 -0.000650202448 0.5 p-1 -98334 4
89 96 m2 339746 -0.00166472758 0.5 p-1 -455657 389
100 97 m2 349306 -0.000906259287 0.5 p-1 -1606522 25
250 98 m2 364496 -0.0078641437 0.5 p-1 -109865 8
268 99 m2 367355 -0.00818668585 0.5 p-1 -28444 2
101 100 m2 368944 -2.02297779e-05 0.5 p-1 -16325 45
15 101 m2 375845 -3.53713185e-05 0.5 p-1 -7337281 299
145 102 m2 375964 -2.06742129e-06 0.5 p-1 -12315 7
209 104 m2 378146 -0.0237694569 0.5 p-1 -43254 39
57 105 m2 379650 -0.00406868337 0.5 p-1 -603641 568
266 106 m2 390459 -0.00586604606 0.5 p-1 -3883 3
222 108 m2 393089 -5.67732229e-07 0.5 p-1 -65085 8
16 109 m2 395669 -0.00137480802 0.5 p-1 -5206993 1788
137 110 m2 396848 -0.0191103593 0.5 p-1 -560943 486
35 111 m2 398356 -0.00670652837 0.5 p-1 -815243 569
111 112 m2 400312 -0.00222297618 0.5 p-1 -105392 239
234 113 m2 400503 -2.32506172e-05 0.5 p-1 -36628 23
17 115 m2 405945 -0.00507505005 0.5 p-1 -1114921 212
134 118 m2 418189 -1.0655287e-05 0.5 p-1 -797159 121
164 119 m2 436852 -0.00241136597 0.5 p-1 -76563 39
116 122 m2 444546 -0.00535291294 0.5 p-1 -284356 27
160 125 m2 453912 -0.000873698969 0.5 p-1 -150964 64
91 126 m2 468631 -0.00572155975 0.5 p-1 -3022862 576
146 127 m2 478699 -6.3507774e-05 0.5 p-1 -43942 24
19 128 m2 483406 -0.000962239108 0.5 p-1 -747794 408
126 129 m2 486596 -0.0601478666 0.5 p-1 -33165 12
188 130 m2 487998 -0.00424693944 0.5 p-1 -420699 73
92 131 m2 493207 -0.00603235513 0.5 p-1 -168623 135
211 132 m2 495138 -0.000917737198 0.5 p-1 -72391 35
59 133 m2 495472 -0.0133078815 0.5 p-1 -316821 191
242 135 m2 503062 -0.0465223081 0.5 p-1 -54890 3
265 136 m2 518031 -1.07469612e-06 0.5 p-1 -13407 4
36 137 m2 525045 -0.00174092536 0.5 p-1 -765680 143
102 138 m2 525888 -0.000644402928 0.5 p-1 -649072 63
220 139 m2 533078 -3.60262425e-06 0.5 p-1 -364660 5
216 140 m2 536944 -2.10850679e-08 0.5 p-1 -2215 2
166 141 m2 542052 -0.0024960998 0.5 p-1 -3553348 35
37 142 m2 545826 -0.00264436984 0.5 p-1 -687372 703
184 143 m2 549298 -0.00432776893 0.5 p-1 -232401 35
94 144 m2 551538 -0.0360141695 0.5 p-1 -1836596 160
138 145 m2 563349 -0.00243752822 0.5 p-1 -210447 77
86 146 m2 570523 -0.00426504621 0.5 p-1 -610796 37
93 149 m2 586780 -0.00046709631 0.5 p-1 -2142731 875
272 151 m2 588758 -0.000127840482 0.5 p-1 -3198 4
291 153 m2 592835 -8.21930917e-06 0.5 p-1 -56138 2
257 154 m2 596228 -1.50393862e-05 0.5 p-1 -9658 3
286 155 m2 596287 -0.00218414608 0.5 p-1 -7817 3
237 156 m2 597026 -0.015381881 0.5 p-1 -349925 20
248 157 m2 603227 -0.00579572562 0.5 p-1 -6760 6
98 158 m2 607884 -0.0535375401 0.5 p-1 -1556443 139
38 159 m2 608099 -0.000628818001 0.5 p-1 -899856 1237
225 160 m2 612256 -0.000378846598 0.5 p-1 -1277 4
172 162 m2 620553 -3.11544463e-05 0.5 p-1 -863973 53
20 163 m2 621037 -0.0174585525 0.5 p-1 -727669 754
196 164 m2 621348 -0.000998626347 0.5 p-1 -247228 35
276 165 m2 629520 -0.00219361484 0.5 p-1 -19634 3
39 166 m2 644587 -0.000887502974 0.5 p-1 -3739537 1072
21 168 m2 652352 -0.00272539374 0.5 p-1 -1026744 1196
73 169 m2 665414 -2.38150169e-05 0.5 p-1 -7446933 464
223 170 m2 667154 -1.97371492e-07 0.5 p-1 -31107 8
283 171 m2 680958 -8.27896292e-06 0.5 p-1 -9900 1
79 175 m2 685960 -0.00712023536 0.5 p-1 -7301188 775
40 176 m2 689628 -0.0607684366 0.5 p-1 -2944639 816
22 177 m2 691330 -0.000449481828 0.5 p-1 -4611473 622
41 181 m2 715894 -7.62300942e-08 0.5 p-1 -286719 381
174 182 m2 720239 -0.000504223048 0.5 p-1 -3061 15
152 184 m2 729199 -2.76423953e-06 0.5 p-1 -89038 71
80 185 m2 730118 -0.00720563065 0.5 p-1 -41344 26
148 186 m2 732886 -0.0295850299 0.5 p-1 -55768 53
74 188 m2 735618 -0.0373361669 0.5 p-1 -1238552 365
42 189 m2 739100 -8.9574105e-06 0.5 p-1 -1228918 200
75 194 m2 769156 -0.00101952779 0.5 p-1 -2638495 396
96 195 m2 774966 -0.0136045367 0.5 p-1 -9786 7
227 196 m2 779080 -0.00484208437 0.5 p-1 -1323 1
24 197 m2 779415 -3.5098887e-07 0.5 p-1 -5784777 1931
25 198 m2 782531 -0.00236110482 0.5 p-1 -4338868 246
