#OUT: 4 4 A /mnt/c/Users/msamant/Documents/GitHub/Va_simulations/5_History_sim/b_Interim_files/SLiM_outputs/SCE-BIO-C06645_2024-07-30_17:37:42.53745_sim1_cage9_output_experiment_4.txt
Version: 3
Populations:
p0 1000 H
Mutations:
216 1 m2 2803 -0.00901732687 0.5 p-1 -172 6
62 2 m2 3445 -0.000565763388 0.5 p-1 -3541276 349
214 6 m2 8623 -0.000708532054 0.5 p-1 -3127 4
127 7 m2 9963 -0.00401447341 0.5 p-1 -230297 70
71 8 m2 12715 -3.68888142e-09 0.5 p-1 -82100 3
26 9 m2 14337 -0.0320836231 0.5 p-1 -465414 299
109 10 m2 19408 -4.85973942e-06 0.5 p-1 -51949 26
222 12 m2 27624 -0.0155387381 0.5 p-1 -8554 2
192 14 m2 42593 -0.000425548642 0.5 p-1 -267769 7
132 17 m2 46182 -0.00899814256 0.5 p-1 -35396 24
153 18 m2 54878 -3.69118038e-06 0.5 p-1 -9072 15
93 19 m2 56819 -0.00157140172 0.5 p-1 -4216754 104
174 21 m2 65185 -0.0549727716 0.5 p-1 -258530 4
63 22 m2 68681 -1.02507684e-05 0.5 p-1 -1269475 360
0 23 m2 69254 -0.0379089043 0.5 p-1 -548190 193
126 24 m2 70653 -0.0521313027 0.5 p-1 -929175 8
225 25 m2 71290 -0.0209146775 0.5 p-1 -21848 1
27 26 m2 71355 -0.00109123695 0.5 p-1 -747249 998
49 27 m2 75939 -0.00209992146 0.5 p-1 -618658 279
217 28 m2 78529 -0.00267524575 0.5 p-1 -6139 8
201 29 m2 84025 -0.0027635009 0.5 p-1 -41271 4
72 30 m2 89933 -0.00311757694 0.5 p-1 -1537822 472
84 31 m2 91966 -0.0404085666 0.5 p-1 -13132 6
113 32 m2 92412 -0.0784976408 0.5 p-1 -418021 84
108 33 m2 92674 -0.00276973261 0.5 p-1 -80385 64
100 34 m2 96031 -0.00109828531 0.5 p-1 -235956 66
150 37 m2 99892 -0.00775634823 0.5 p-1 -71049 19
177 38 m2 101833 -0.000113609014 0.5 p-1 -18805 3
119 39 m2 102153 -0.000169163381 0.5 p-1 -141405 39
94 40 m2 105808 -0.0116045158 0.5 p-1 -197122 168
1 41 m2 106941 -0.0341177918 0.5 p-1 -837093 155
73 43 m2 112403 -0.0952458754 0.5 p-1 -1729951 201
37 44 m2 113860 -0.0267475266 0.5 p-1 -903619 171
38 45 m2 115308 -0.000473922846 0.5 p-1 -7408330 847
103 46 m2 118706 -9.097554e-08 0.5 p-1 -16568 15
207 47 m2 119226 -0.000367334287 0.5 p-1 -221476 10
123 50 m2 124198 -0.0246090293 0.5 p-1 -281924 11
169 51 m2 124762 -0.00902936235 0.5 p-1 -164832 10
167 53 m2 126754 -0.00238942634 0.5 p-1 -36083 26
106 54 m2 128523 -1.97411973e-05 0.5 p-1 -110040 21
2 55 m2 130121 -0.000120132681 0.5 p-1 -2642754 589
136 56 m2 130194 -0.00768156536 0.5 p-1 -98743 11
3 57 m2 133296 -0.000890820636 0.5 p-1 -7513765 1530
85 58 m2 138931 -0.00225422229 0.5 p-1 -738241 111
28 59 m2 145974 -0.00307149254 0.5 p-1 -3185143 625
95 60 m2 147677 -0.00149191497 0.5 p-1 -528047 66
175 61 m2 150799 -0.0194821153 0.5 p-1 -134480 8
213 62 m2 153327 -0.000215522785 0.5 p-1 -8992 5
179 63 m2 156926 -2.54505426e-06 0.5 p-1 -122626 10
29 64 m2 162691 -0.0388770364 0.5 p-1 -3995261 713
74 65 m2 170644 -0.0544919111 0.5 p-1 -236546 72
4 66 m2 177896 -0.00833054166 0.5 p-1 -1976309 1780
208 67 m2 177940 -0.138649508 0.5 p-1 -7051 8
237 68 m2 183217 -0.00238684914 0.5 p-1 -3864 1
