#OUT: 4 4 A /mnt/c/Users/msamant/Documents/GitHub/Va_simulations/5_History_sim/b_Interim_files/SLiM_outputs/SCE-BIO-C06645_2024-07-30_17:05:16.581198_sim1_cage1_output_experiment_4.txt
Version: 3
Populations:
p0 1000 H
Mutations:
160 0 m2 2204 -0.00711733336 0.5 p-1 -17232 19
112 1 m2 2674 -0.00726044504 0.5 p-1 -1115193 213
59 2 m2 6582 -0.0106520904 0.5 p-1 -337945 109
184 3 m2 18133 -0.00118173647 0.5 p-1 -29465 9
46 4 m2 22759 -0.0141119566 0.5 p-1 -980289 505
113 5 m2 27641 -8.91916557e-07 0.5 p-1 -50944 52
47 6 m2 29132 -0.00300851604 0.5 p-1 -2162479 359
153 7 m2 33527 -0.00364590227 0.5 p-1 -753926 140
165 9 m2 40729 -0.000508551311 0.5 p-1 -60315 12
60 10 m2 40887 -0.00256384606 0.5 p-1 -4212572 1297
61 11 m2 41846 -0.00942913163 0.5 p-1 -864443 298
128 12 m2 43516 -0.0134372627 0.5 p-1 -72268 73
62 13 m2 44070 -1.10261999e-05 0.5 p-1 -525079 175
175 14 m2 45067 -1.11825375e-06 0.5 p-1 -10629 9
239 15 m2 47674 -0.0221092924 0.5 p-1 -6134 1
171 16 m2 48840 -0.00106613024 0.5 p-1 -115789 69
0 17 m2 51052 -0.0155231096 0.5 p-1 -5017115 299
48 18 m2 55120 -0.00261899177 0.5 p-1 -945098 277
149 19 m2 55170 -0.00814233627 0.5 p-1 -82985 14
199 20 m2 59216 -0.000153351022 0.5 p-1 -5514 3
187 22 m2 64515 -0.0249332935 0.5 p-1 -18085 12
169 23 m2 66399 -0.0995789915 0.5 p-1 -3145458 46
200 24 m2 69175 -0.00362183363 0.5 p-1 -169041 11
30 25 m2 72450 -0.0312348977 0.5 p-1 -2207065 392
117 26 m2 73849 -0.000436933798 0.5 p-1 -248861 21
170 27 m2 74733 -5.42827047e-06 0.5 p-1 -94723 16
49 28 m2 76641 -6.21215634e-07 0.5 p-1 -767351 170
83 29 m2 86422 -0.000207775476 0.5 p-1 -586575 106
123 30 m2 105142 -0.00729328534 0.5 p-1 -9473 10
1 31 m2 105536 -0.000480989431 0.5 p-1 -1419503 1771
2 32 m2 105838 -0.00463044411 0.5 p-1 -4749112 1470
50 33 m2 107574 -0.0117404927 0.5 p-1 -588951 235
51 34 m2 108159 -0.00985417143 0.5 p-1 -1684065 109
72 36 m2 117687 -0.00337482966 0.5 p-1 -29028 23
241 38 m2 119045 -0.0269641839 0.5 p-1 -7984 2
211 39 m2 119446 -0.0150820091 0.5 p-1 -202226 11
3 41 m2 126448 -0.0244999789 0.5 p-1 -710421 248
114 42 m2 126594 -0.094491154 0.5 p-1 -3260377 206
182 44 m2 140079 -0.000822645088 0.5 p-1 -81452 8
185 45 m2 140457 -6.0073311e-05 0.5 p-1 -4884 12
31 48 m2 147326 -5.89369884e-05 0.5 p-1 -2569232 1320
156 50 m2 152932 -0.000746873615 0.5 p-1 -17288 5
52 51 m2 156359 -0.0139319291 0.5 p-1 -2620634 879
162 52 m2 160018 -0.00143496995 0.5 p-1 -631224 5
189 53 m2 161227 -0.00519907009 0.5 p-1 -821 2
103 54 m2 163560 -0.00608929386 0.5 p-1 -16445 25
4 55 m2 165112 -0.012903221 0.5 p-1 -1265314 746
124 57 m2 170933 -0.0539921299 0.5 p-1 -1651831 49
222 58 m2 171712 -0.0306642931 0.5 p-1 -8341 7
104 60 m2 175828 -0.00266339886 0.5 p-1 -3358785 186
233 62 m2 193772 -0.0108933644 0.5 p-1 -1133 3
157 63 m2 197069 -0.0277055427 0.5 p-1 -12664 14
125 64 m2 201238 -0.00201398111 0.5 p-1 -1208061 26
217 65 m2 201614 -0.00430914154 0.5 p-1 -2519 2
95 66 m2 202724 -0.00164241495 0.5 p-1 -354482 40
63 67 m2 203775 -0.00341677014 0.5 p-1 -249806 141
208 68 m2 207573 -0.0015379875 0.5 p-1 -26198 1
5 69 m2 209075 -0.0080052577 0.5 p-1 -490087 240
225 70 m2 209992 -0.012061445 0.5 p-1 -76081 3
